0041,10000 LUZIANE DO MUCURA,6
0041,10111 PROFESSORA NONATA COSTA,1
0041,10123 PAULINHO PROMOÇÕES,11
0041,10456 GLEIDSON DA BOA AGUA,7
0041,10777 PAULO DA JUDITE,5
0041,10789 FLÁVIO CASCAVELENSE,2
0041,11000 FREITAS DA SAÚDE,11
0041,11190 MAGALY MORAIS,1
0041,11222 SEBASTIÃO UCHÔA,2
0041,11666 LIBERATO FILHO,2
0041,11789 EDUARDO CRUZ,2
0041,11999 JAIRO TAXISTA,2
0041,12123 NENEM DA VIUVA,1
0041,12777 VITORIA MARTINS,4
0041,12888 NETO POLI,6
0041,13123 PROFESSOR ADEILDO,11
0041,13222 FÁBIA NAPOLEAO,2
0041,13444 TIAGO ROCHA,16
0041,13789 PROFESSOR ERIVAN,4
0041,22000 CLAUDEMIR TOCA FOGO,2
0041,22111 VINÍCIUS OLINDA,17
0041,22222 RAFAEL AZEVEDO,3
0041,22555 RAFAEL OLIVEIRA,3
0041,27000 LAURO CARDOSO,6
0041,27123 MARCIO RABELO,2
0041,27456 ENFERMEIRA MARCIA,8
0041,27999 JUNIOR GENRO JULIO,9
0041,28123 PRISCILA LIMA,9
0041,28666 FANTIQUIM,6
0041,28888 VALDECIR,2
0041,40111 ALLISON CAMILO,3
0041,40123 BETO RAMIRES,3
0041,40444 ADONIAS DO TURISMO,18
0041,40555 NOVO CONSTRUÇÃO,1
0041,40789 GIRLANE DO CEDRO,3
0041,44123 GAVIÃO SILVA,4
0041,44444 KEKEU DO MUCURA,3
0041,44555 LURDENIS VIEIRA,2
0041,44567 NETO DANTAS,3
0041,44777 NILDE BORGES,1
0041,44789 LUCIÉDSON FREITAS,3
0041,45000 MAJU,2
0041,45123 DUDU DA CAPONGA,2
0041,45555 FRANCISCO DO BALBINO,3
0041,45777 BRUMARK,2
0041,70555 HELENA PORFÍRIO,1
