0225,10000 LUZIANE DO MUCURA,6
0225,10111 PROFESSORA NONATA COSTA,13
0225,10123 PAULINHO PROMOÇÕES,6
0225,10456 GLEIDSON DA BOA AGUA,1
0225,10555 PROFESSORA ADRIANA,1
0225,10610 KINZINHO DO VOLMIR,26
0225,10777 PAULO DA JUDITE,3
0225,11000 FREITAS DA SAÚDE,5
0225,11190 MAGALY MORAIS,1
0225,11222 SEBASTIÃO UCHÔA,1
0225,11666 LIBERATO FILHO,4
0225,11777 DIONES LIMA,1
0225,11999 JAIRO TAXISTA,4
0225,12123 NENEM DA VIUVA,3
0225,12777 VITORIA MARTINS,8
0225,12888 NETO POLI,5
0225,13000 MARIA JÔ,1
0225,13123 PROFESSOR ADEILDO,3
0225,13222 FÁBIA NAPOLEAO,2
0225,13444 TIAGO ROCHA,8
0225,13789 PROFESSOR ERIVAN,8
0225,18777 FABIO MARTINS,1
0225,20444 DR MARCIO OLIVEIRA ADVOGADO,1
0225,20456 VERA DANTAS,1
0225,22100 NÚBIA DO ABRIGO MASCOTINHO,1
0225,22111 VINÍCIUS OLINDA,5
0225,22222 RAFAEL AZEVEDO,3
0225,22333 TAZIA XAVIER,4
0225,27000 LAURO CARDOSO,2
0225,27456 ENFERMEIRA MARCIA,1
0225,27999 JUNIOR GENRO JULIO,25
0225,28123 PRISCILA LIMA,3
0225,28666 FANTIQUIM,26
0225,28888 VALDECIR,6
0225,40000 VIEIRA DO TIQUINHO,2
0225,40111 ALLISON CAMILO,15
0225,40123 BETO RAMIRES,3
0225,40444 ADONIAS DO TURISMO,25
0225,40555 NOVO CONSTRUÇÃO,7
0225,44555 LURDENIS VIEIRA,1
0225,44777 NILDE BORGES,2
0225,44789 LUCIÉDSON FREITAS,1
0225,44900 SHEIK DO DR BRUNO,1
0225,45000 MAJU,5
0225,45123 DUDU DA CAPONGA,4
0225,45222 YURI MOTA,1
0225,45555 FRANCISCO DO BALBINO,10
0225,70133 LEILDA LELÊ,1
