0218,10000 LUZIANE DO MUCURA,16
0218,10123 PAULINHO PROMOÇÕES,15
0218,10456 GLEIDSON DA BOA AGUA,8
0218,10777 PAULO DA JUDITE,7
0218,10789 FLÁVIO CASCAVELENSE,2
0218,11000 FREITAS DA SAÚDE,15
0218,11222 SEBASTIÃO UCHÔA,1
0218,11666 LIBERATO FILHO,1
0218,11777 DIONES LIMA,2
0218,11789 EDUARDO CRUZ,10
0218,12123 NENEM DA VIUVA,3
0218,12777 VITORIA MARTINS,3
0218,12888 NETO POLI,25
0218,13123 PROFESSOR ADEILDO,5
0218,13444 TIAGO ROCHA,18
0218,13789 PROFESSOR ERIVAN,2
0218,20333 CELIA DAS MARIAS,2
0218,22000 CLAUDEMIR TOCA FOGO,1
0218,22100 NÚBIA DO ABRIGO MASCOTINHO,3
0218,22111 VINÍCIUS OLINDA,6
0218,22222 RAFAEL AZEVEDO,1
0218,22300 GILBERTO DA MANGABEIRA,3
0218,22999 PITANGA DA FUNERÁRIA,8
0218,27000 LAURO CARDOSO,1
0218,27123 MARCIO RABELO,12
0218,27456 ENFERMEIRA MARCIA,2
0218,27555 FAFA,1
0218,27888 MARCELO DO PAREDÃO,2
0218,27999 JUNIOR GENRO JULIO,1
0218,28007 JOSUÉ CORREIA,2
0218,28028 MAILSON,2
0218,28123 PRISCILA LIMA,7
0218,28666 FANTIQUIM,1
0218,28777 CLENILDO QUEIROZ,3
0218,28888 VALDECIR,7
0218,40000 VIEIRA DO TIQUINHO,5
0218,40123 BETO RAMIRES,4
0218,40444 ADONIAS DO TURISMO,7
0218,40555 NOVO CONSTRUÇÃO,14
0218,40789 GIRLANE DO CEDRO,1
0218,44444 KEKEU DO MUCURA,1
0218,44555 LURDENIS VIEIRA,2
0218,44567 NETO DANTAS,1
0218,44789 LUCIÉDSON FREITAS,4
0218,45112 LUCIANA,1
0218,45121 MAZE,2
0218,45123 DUDU DA CAPONGA,1
0218,45555 FRANCISCO DO BALBINO,3
0218,45777 BRUMARK,6
0218,70000 RONALDO FEITOSA,1
0218,70100 RUBENILTON,1
0218,70133 LEILDA LELÊ,1
