0270,10000 LUZIANE DO MUCURA,6
0270,10123 PAULINHO PROMOÇÕES,15
0270,10333 DAVID GARCÊS,4
0270,10456 GLEIDSON DA BOA AGUA,2
0270,10777 PAULO DA JUDITE,8
0270,10789 FLÁVIO CASCAVELENSE,6
0270,11000 FREITAS DA SAÚDE,22
0270,11111 PASTORA HELENA CORDEIRO,3
0270,11222 SEBASTIÃO UCHÔA,4
0270,11444 EVILÁSIO DANTAS,1
0270,11777 DIONES LIMA,2
0270,12123 NENEM DA VIUVA,2
0270,12555 HELIO ALEGRIA,1
0270,12777 VITORIA MARTINS,1
0270,12789 DAYANE,2
0270,12888 NETO POLI,5
0270,13123 PROFESSOR ADEILDO,4
0270,13222 FÁBIA NAPOLEAO,3
0270,13444 TIAGO ROCHA,2
0270,13789 PROFESSOR ERIVAN,4
0270,20333 CELIA DAS MARIAS,2
0270,22000 CLAUDEMIR TOCA FOGO,10
0270,22100 NÚBIA DO ABRIGO MASCOTINHO,5
0270,22111 VINÍCIUS OLINDA,3
0270,22222 RAFAEL AZEVEDO,3
0270,22555 RAFAEL OLIVEIRA,2
0270,22777 GUI DA PADARIA,1
0270,22888 LEIDIANE CIRÍACO,4
0270,22999 PITANGA DA FUNERÁRIA,4
0270,27000 LAURO CARDOSO,5
0270,27123 MARCIO RABELO,5
0270,27456 ENFERMEIRA MARCIA,3
0270,27888 MARCELO DO PAREDÃO,1
0270,27999 JUNIOR GENRO JULIO,2
0270,28007 JOSUÉ CORREIA,2
0270,28028 MAILSON,1
0270,28111 JORGE RODRIGUES,1
0270,28123 PRISCILA LIMA,15
0270,28124 MARLY DO BENJAMIN,4
0270,28555 DR RUBENS,2
0270,28666 FANTIQUIM,2
0270,28777 CLENILDO QUEIROZ,1
0270,28888 VALDECIR,8
0270,40000 VIEIRA DO TIQUINHO,9
0270,40111 ALLISON CAMILO,5
0270,40123 BETO RAMIRES,4
0270,40444 ADONIAS DO TURISMO,2
0270,40555 NOVO CONSTRUÇÃO,13
0270,40789 GIRLANE DO CEDRO,2
0270,44000 OLIVEIRA SILVA,5
0270,44111 DODÓ,1
0270,44123 GAVIÃO SILVA,6
0270,44444 KEKEU DO MUCURA,4
0270,44456 JEOVANE DO GÁS,1
0270,44555 LURDENIS VIEIRA,1
0270,44567 NETO DANTAS,5
0270,44789 LUCIÉDSON FREITAS,1
0270,45000 MAJU,2
0270,45111 BAMBAM DAS PEGADINHAS,1
0270,45121 MAZE,1
0270,45123 DUDU DA CAPONGA,1
0270,45222 YURI MOTA,3
0270,45444 PALOMA DELRIO,3
0270,45555 FRANCISCO DO BALBINO,1
0270,45678 JUNIOR DO ZE AIRTON,1
0270,45777 BRUMARK,4
0270,70100 RUBENILTON,1
