0051,10000 LUZIANE DO MUCURA,2
0051,10123 PAULINHO PROMOÇÕES,9
0051,10333 DAVID GARCÊS,3
0051,10456 GLEIDSON DA BOA AGUA,2
0051,10610 KINZINHO DO VOLMIR,1
0051,10777 PAULO DA JUDITE,12
0051,10789 FLÁVIO CASCAVELENSE,5
0051,11000 FREITAS DA SAÚDE,11
0051,11111 PASTORA HELENA CORDEIRO,1
0051,11222 SEBASTIÃO UCHÔA,5
0051,11444 EVILÁSIO DANTAS,1
0051,12111 CRISTIANE GOMES,2
0051,12123 NENEM DA VIUVA,4
0051,12777 VITORIA MARTINS,2
0051,12888 NETO POLI,6
0051,13123 PROFESSOR ADEILDO,7
0051,13222 FÁBIA NAPOLEAO,4
0051,13444 TIAGO ROCHA,13
0051,13456 ENFERMEIRA LEUDA CARVALHO,1
0051,13567 PROFESSOR OZELITO,2
0051,13789 PROFESSOR ERIVAN,2
0051,18400 UELITON FARIAS,2
0051,18555 TICO,1
0051,18888 PROFESSOR SILVESTRE,1
0051,20333 CELIA DAS MARIAS,1
0051,22000 CLAUDEMIR TOCA FOGO,8
0051,22100 NÚBIA DO ABRIGO MASCOTINHO,10
0051,22111 VINÍCIUS OLINDA,3
0051,22222 RAFAEL AZEVEDO,6
0051,22300 GILBERTO DA MANGABEIRA,1
0051,22333 TAZIA XAVIER,1
0051,22555 RAFAEL OLIVEIRA,2
0051,22777 GUI DA PADARIA,1
0051,22999 PITANGA DA FUNERÁRIA,6
0051,27000 LAURO CARDOSO,6
0051,27007 SAMIA REGIS,1
0051,27123 MARCIO RABELO,4
0051,27456 ENFERMEIRA MARCIA,4
0051,27888 MARCELO DO PAREDÃO,3
0051,27999 JUNIOR GENRO JULIO,2
0051,28000 VLADIA DE OLIVEIRA,1
0051,28007 JOSUÉ CORREIA,2
0051,28123 PRISCILA LIMA,14
0051,28666 FANTIQUIM,1
0051,28777 CLENILDO QUEIROZ,1
0051,28888 VALDECIR,13
0051,40000 VIEIRA DO TIQUINHO,6
0051,40111 ALLISON CAMILO,2
0051,40444 ADONIAS DO TURISMO,4
0051,40555 NOVO CONSTRUÇÃO,7
0051,40789 GIRLANE DO CEDRO,1
0051,44123 GAVIÃO SILVA,1
0051,44444 KEKEU DO MUCURA,5
0051,44456 JEOVANE DO GÁS,1
0051,44555 LURDENIS VIEIRA,2
0051,44567 NETO DANTAS,1
0051,44789 LUCIÉDSON FREITAS,1
0051,44900 SHEIK DO DR BRUNO,1
0051,45000 MAJU,1
0051,45111 BAMBAM DAS PEGADINHAS,1
0051,45112 LUCIANA,1
0051,45555 FRANCISCO DO BALBINO,2
0051,45777 BRUMARK,3
0051,45888 ZE DO JORNAL,3
