0157,10000 LUZIANE DO MUCURA,4
0157,10123 PAULINHO PROMOÇÕES,3
0157,10333 DAVID GARCÊS,1
0157,10456 GLEIDSON DA BOA AGUA,11
0157,10777 PAULO DA JUDITE,12
0157,10789 FLÁVIO CASCAVELENSE,10
0157,11000 FREITAS DA SAÚDE,10
0157,11111 PASTORA HELENA CORDEIRO,1
0157,11222 SEBASTIÃO UCHÔA,10
0157,11555 LÉO DA BICA,1
0157,11777 DIONES LIMA,1
0157,12123 NENEM DA VIUVA,12
0157,12345 DR GUTEMBERG,1
0157,12888 NETO POLI,3
0157,13222 FÁBIA NAPOLEAO,2
0157,13444 TIAGO ROCHA,22
0157,13456 ENFERMEIRA LEUDA CARVALHO,3
0157,13789 PROFESSOR ERIVAN,1
0157,22000 CLAUDEMIR TOCA FOGO,11
0157,22100 NÚBIA DO ABRIGO MASCOTINHO,3
0157,22111 VINÍCIUS OLINDA,4
0157,22222 RAFAEL AZEVEDO,1
0157,22777 GUI DA PADARIA,8
0157,22888 LEIDIANE CIRÍACO,1
0157,22999 PITANGA DA FUNERÁRIA,18
0157,27123 MARCIO RABELO,5
0157,27456 ENFERMEIRA MARCIA,5
0157,27999 JUNIOR GENRO JULIO,2
0157,28123 PRISCILA LIMA,9
0157,28666 FANTIQUIM,1
0157,28777 CLENILDO QUEIROZ,29
0157,28888 VALDECIR,26
0157,40000 VIEIRA DO TIQUINHO,3
0157,40123 BETO RAMIRES,3
0157,40444 ADONIAS DO TURISMO,1
0157,40555 NOVO CONSTRUÇÃO,12
0157,44000 OLIVEIRA SILVA,2
0157,44111 DODÓ,7
0157,44123 GAVIÃO SILVA,12
0157,44444 KEKEU DO MUCURA,5
0157,44555 LURDENIS VIEIRA,1
0157,44789 LUCIÉDSON FREITAS,10
0157,44900 SHEIK DO DR BRUNO,8
0157,45555 FRANCISCO DO BALBINO,2
0157,45678 JUNIOR DO ZE AIRTON,1
0157,45888 ZE DO JORNAL,2
0157,70555 HELENA PORFÍRIO,2
