0245,10000 LUZIANE DO MUCURA,4
0245,10123 PAULINHO PROMOÇÕES,5
0245,10456 GLEIDSON DA BOA AGUA,2
0245,10777 PAULO DA JUDITE,19
0245,10789 FLÁVIO CASCAVELENSE,31
0245,11000 FREITAS DA SAÚDE,5
0245,11111 PASTORA HELENA CORDEIRO,2
0245,11222 SEBASTIÃO UCHÔA,2
0245,12123 NENEM DA VIUVA,2
0245,12555 HELIO ALEGRIA,1
0245,12888 NETO POLI,6
0245,13123 PROFESSOR ADEILDO,9
0245,13222 FÁBIA NAPOLEAO,1
0245,13444 TIAGO ROCHA,12
0245,13789 PROFESSOR ERIVAN,4
0245,18000 PROFESSOR JOSÉ BESOURO,3
0245,18133 ANIZIA,1
0245,22100 NÚBIA DO ABRIGO MASCOTINHO,5
0245,22111 VINÍCIUS OLINDA,8
0245,22222 RAFAEL AZEVEDO,1
0245,22444 EDILENE QUEROGA,2
0245,22678 PASTORA PATRÍCIA,2
0245,22777 GUI DA PADARIA,1
0245,22999 PITANGA DA FUNERÁRIA,4
0245,27000 LAURO CARDOSO,3
0245,27123 MARCIO RABELO,10
0245,27456 ENFERMEIRA MARCIA,1
0245,28123 PRISCILA LIMA,10
0245,28777 CLENILDO QUEIROZ,1
0245,40000 VIEIRA DO TIQUINHO,14
0245,40111 ALLISON CAMILO,1
0245,40123 BETO RAMIRES,1
0245,40444 ADONIAS DO TURISMO,1
0245,40555 NOVO CONSTRUÇÃO,9
0245,44000 OLIVEIRA SILVA,2
0245,44123 GAVIÃO SILVA,1
0245,44567 NETO DANTAS,3
0245,44789 LUCIÉDSON FREITAS,2
0245,44900 SHEIK DO DR BRUNO,1
0245,45000 MAJU,2
0245,45555 FRANCISCO DO BALBINO,1
0245,45678 JUNIOR DO ZE AIRTON,1
0245,45777 BRUMARK,73
