0158,10000 LUZIANE DO MUCURA,5
0158,10123 PAULINHO PROMOÇÕES,3
0158,10333 DAVID GARCÊS,2
0158,10456 GLEIDSON DA BOA AGUA,19
0158,10777 PAULO DA JUDITE,8
0158,10789 FLÁVIO CASCAVELENSE,4
0158,11000 FREITAS DA SAÚDE,2
0158,11222 SEBASTIÃO UCHÔA,2
0158,11444 EVILÁSIO DANTAS,1
0158,12888 NETO POLI,18
0158,13123 PROFESSOR ADEILDO,13
0158,13222 FÁBIA NAPOLEAO,8
0158,13444 TIAGO ROCHA,9
0158,13567 PROFESSOR OZELITO,1
0158,13789 PROFESSOR ERIVAN,4
0158,18888 PROFESSOR SILVESTRE,1
0158,22000 CLAUDEMIR TOCA FOGO,5
0158,22100 NÚBIA DO ABRIGO MASCOTINHO,1
0158,22111 VINÍCIUS OLINDA,22
0158,22222 RAFAEL AZEVEDO,1
0158,22555 RAFAEL OLIVEIRA,3
0158,22999 PITANGA DA FUNERÁRIA,2
0158,27000 LAURO CARDOSO,7
0158,27456 ENFERMEIRA MARCIA,8
0158,27999 JUNIOR GENRO JULIO,1
0158,28123 PRISCILA LIMA,5
0158,28124 MARLY DO BENJAMIN,1
0158,28555 DR RUBENS,1
0158,28777 CLENILDO QUEIROZ,1
0158,28888 VALDECIR,6
0158,40000 VIEIRA DO TIQUINHO,4
0158,40123 BETO RAMIRES,21
0158,40222 NETA FREITAS,1
0158,40555 NOVO CONSTRUÇÃO,6
0158,44111 DODÓ,2
0158,44123 GAVIÃO SILVA,1
0158,44222 LALÁ,33
0158,44444 KEKEU DO MUCURA,2
0158,44567 NETO DANTAS,1
0158,44789 LUCIÉDSON FREITAS,10
0158,44900 SHEIK DO DR BRUNO,1
0158,45555 FRANCISCO DO BALBINO,5
0158,45678 JUNIOR DO ZE AIRTON,3
0158,45777 BRUMARK,1
