0022,10000 LUZIANE DO MUCURA,6
0022,10123 PAULINHO PROMOÇÕES,5
0022,10333 DAVID GARCÊS,2
0022,10456 GLEIDSON DA BOA AGUA,2
0022,10555 PROFESSORA ADRIANA,2
0022,10777 PAULO DA JUDITE,15
0022,10789 FLÁVIO CASCAVELENSE,5
0022,11000 FREITAS DA SAÚDE,12
0022,11111 PASTORA HELENA CORDEIRO,3
0022,11222 SEBASTIÃO UCHÔA,9
0022,11888 SÉRGIO DO TANGA,1
0022,12012 MARIANGELA,1
0022,12123 NENEM DA VIUVA,2
0022,12555 HELIO ALEGRIA,1
0022,12888 NETO POLI,7
0022,13000 MARIA JÔ,1
0022,13123 PROFESSOR ADEILDO,5
0022,13222 FÁBIA NAPOLEAO,2
0022,13444 TIAGO ROCHA,6
0022,13567 PROFESSOR OZELITO,2
0022,13789 PROFESSOR ERIVAN,2
0022,18713 JERUSALEM,1
0022,22000 CLAUDEMIR TOCA FOGO,7
0022,22100 NÚBIA DO ABRIGO MASCOTINHO,5
0022,22111 VINÍCIUS OLINDA,4
0022,22222 RAFAEL AZEVEDO,7
0022,22300 GILBERTO DA MANGABEIRA,1
0022,22888 LEIDIANE CIRÍACO,1
0022,22999 PITANGA DA FUNERÁRIA,3
0022,27000 LAURO CARDOSO,4
0022,27111 DIEGO MARADONA,1
0022,27123 MARCIO RABELO,2
0022,27456 ENFERMEIRA MARCIA,2
0022,27777 SERGINHO PARATLETA,1
0022,27888 MARCELO DO PAREDÃO,3
0022,27999 JUNIOR GENRO JULIO,1
0022,28007 JOSUÉ CORREIA,1
0022,28028 MAILSON,1
0022,28123 PRISCILA LIMA,8
0022,28666 FANTIQUIM,1
0022,28777 CLENILDO QUEIROZ,2
0022,28888 VALDECIR,6
0022,40000 VIEIRA DO TIQUINHO,9
0022,40111 ALLISON CAMILO,1
0022,40123 BETO RAMIRES,3
0022,40444 ADONIAS DO TURISMO,1
0022,40555 NOVO CONSTRUÇÃO,11
0022,44000 OLIVEIRA SILVA,2
0022,44123 GAVIÃO SILVA,1
0022,44222 LALÁ,2
0022,44444 KEKEU DO MUCURA,7
0022,44456 JEOVANE DO GÁS,1
0022,44567 NETO DANTAS,1
0022,44789 LUCIÉDSON FREITAS,3
0022,45112 LUCIANA,1
0022,45123 DUDU DA CAPONGA,1
0022,45444 PALOMA DELRIO,1
0022,45555 FRANCISCO DO BALBINO,1
0022,70133 LEILDA LELÊ,1
0022,70555 HELENA PORFÍRIO,2
