0112,10000 LUZIANE DO MUCURA,3
0112,10111 PROFESSORA NONATA COSTA,9
0112,10123 PAULINHO PROMOÇÕES,1
0112,10333 DAVID GARCÊS,4
0112,10610 KINZINHO DO VOLMIR,27
0112,10777 PAULO DA JUDITE,2
0112,11000 FREITAS DA SAÚDE,4
0112,11190 MAGALY MORAIS,2
0112,11999 JAIRO TAXISTA,1
0112,12777 VITORIA MARTINS,6
0112,12888 NETO POLI,11
0112,13123 PROFESSOR ADEILDO,3
0112,13444 TIAGO ROCHA,3
0112,13789 PROFESSOR ERIVAN,4
0112,22100 NÚBIA DO ABRIGO MASCOTINHO,2
0112,22111 VINÍCIUS OLINDA,1
0112,22333 TAZIA XAVIER,10
0112,22999 PITANGA DA FUNERÁRIA,1
0112,27999 JUNIOR GENRO JULIO,23
0112,28123 PRISCILA LIMA,6
0112,28666 FANTIQUIM,17
0112,28888 VALDECIR,9
0112,40000 VIEIRA DO TIQUINHO,1
0112,40111 ALLISON CAMILO,29
0112,40123 BETO RAMIRES,3
0112,40444 ADONIAS DO TURISMO,27
0112,40555 NOVO CONSTRUÇÃO,6
0112,44444 KEKEU DO MUCURA,1
0112,44456 JEOVANE DO GÁS,1
0112,44777 NILDE BORGES,1
0112,45000 MAJU,1
0112,45123 DUDU DA CAPONGA,8
0112,45555 FRANCISCO DO BALBINO,2
