0101,10000 LUZIANE DO MUCURA,7
0101,10123 PAULINHO PROMOÇÕES,6
0101,10333 DAVID GARCÊS,1
0101,10456 GLEIDSON DA BOA AGUA,2
0101,10777 PAULO DA JUDITE,14
0101,10789 FLÁVIO CASCAVELENSE,8
0101,11000 FREITAS DA SAÚDE,5
0101,11111 PASTORA HELENA CORDEIRO,1
0101,11222 SEBASTIÃO UCHÔA,7
0101,12123 NENEM DA VIUVA,1
0101,12777 VITORIA MARTINS,1
0101,12789 DAYANE,1
0101,12888 NETO POLI,4
0101,13000 MARIA JÔ,1
0101,13123 PROFESSOR ADEILDO,16
0101,13222 FÁBIA NAPOLEAO,6
0101,13444 TIAGO ROCHA,11
0101,13567 PROFESSOR OZELITO,3
0101,13789 PROFESSOR ERIVAN,7
0101,18000 PROFESSOR JOSÉ BESOURO,3
0101,18555 TICO,3
0101,18777 FABIO MARTINS,1
0101,22000 CLAUDEMIR TOCA FOGO,17
0101,22100 NÚBIA DO ABRIGO MASCOTINHO,6
0101,22111 VINÍCIUS OLINDA,1
0101,22222 RAFAEL AZEVEDO,7
0101,22300 GILBERTO DA MANGABEIRA,1
0101,22333 TAZIA XAVIER,1
0101,22555 RAFAEL OLIVEIRA,4
0101,22999 PITANGA DA FUNERÁRIA,3
0101,27000 LAURO CARDOSO,5
0101,27123 MARCIO RABELO,1
0101,27456 ENFERMEIRA MARCIA,4
0101,27888 MARCELO DO PAREDÃO,2
0101,27999 JUNIOR GENRO JULIO,1
0101,28028 MAILSON,1
0101,28123 PRISCILA LIMA,7
0101,28333 ADILENE NOBRE,1
0101,28777 CLENILDO QUEIROZ,1
0101,28888 VALDECIR,7
0101,40000 VIEIRA DO TIQUINHO,3
0101,40111 ALLISON CAMILO,1
0101,40123 BETO RAMIRES,4
0101,40444 ADONIAS DO TURISMO,8
0101,40456 JORDANA BRAGA,1
0101,40555 NOVO CONSTRUÇÃO,4
0101,44000 OLIVEIRA SILVA,5
0101,44123 GAVIÃO SILVA,3
0101,44444 KEKEU DO MUCURA,7
0101,44456 JEOVANE DO GÁS,2
0101,44555 LURDENIS VIEIRA,1
0101,44567 NETO DANTAS,6
0101,44789 LUCIÉDSON FREITAS,2
0101,45111 BAMBAM DAS PEGADINHAS,1
0101,45222 YURI MOTA,1
0101,45888 ZE DO JORNAL,1
0101,70555 HELENA PORFÍRIO,1
