0201,10000 LUZIANE DO MUCURA,4
0201,10123 PAULINHO PROMOÇÕES,5
0201,10456 GLEIDSON DA BOA AGUA,10
0201,10777 PAULO DA JUDITE,18
0201,10789 FLÁVIO CASCAVELENSE,7
0201,11000 FREITAS DA SAÚDE,2
0201,11111 PASTORA HELENA CORDEIRO,2
0201,11123 DALVA DO MANGUINHOS,1
0201,11222 SEBASTIÃO UCHÔA,6
0201,12012 MARIANGELA,1
0201,12123 NENEM DA VIUVA,8
0201,12666 MARIA ELENICE,1
0201,12789 DAYANE,1
0201,12888 NETO POLI,3
0201,13123 PROFESSOR ADEILDO,10
0201,13222 FÁBIA NAPOLEAO,1
0201,13444 TIAGO ROCHA,12
0201,13567 PROFESSOR OZELITO,1
0201,13789 PROFESSOR ERIVAN,5
0201,18555 TICO,1
0201,22000 CLAUDEMIR TOCA FOGO,20
0201,22111 VINÍCIUS OLINDA,13
0201,22222 RAFAEL AZEVEDO,5
0201,22300 GILBERTO DA MANGABEIRA,5
0201,22333 TAZIA XAVIER,2
0201,22555 RAFAEL OLIVEIRA,1
0201,22777 GUI DA PADARIA,1
0201,22888 LEIDIANE CIRÍACO,1
0201,22999 PITANGA DA FUNERÁRIA,4
0201,27000 LAURO CARDOSO,7
0201,27123 MARCIO RABELO,10
0201,27456 ENFERMEIRA MARCIA,8
0201,27888 MARCELO DO PAREDÃO,2
0201,28028 MAILSON,1
0201,28111 JORGE RODRIGUES,1
0201,28123 PRISCILA LIMA,24
0201,28777 CLENILDO QUEIROZ,3
0201,28888 VALDECIR,7
0201,40000 VIEIRA DO TIQUINHO,5
0201,40111 ALLISON CAMILO,2
0201,40123 BETO RAMIRES,1
0201,40444 ADONIAS DO TURISMO,4
0201,40555 NOVO CONSTRUÇÃO,7
0201,40789 GIRLANE DO CEDRO,2
0201,44000 OLIVEIRA SILVA,2
0201,44123 GAVIÃO SILVA,1
0201,44456 JEOVANE DO GÁS,1
0201,44567 NETO DANTAS,6
0201,45444 PALOMA DELRIO,5
0201,45555 FRANCISCO DO BALBINO,2
0201,45678 JUNIOR DO ZE AIRTON,1
0201,45777 BRUMARK,1
0201,45888 ZE DO JORNAL,10
