0190,10000 LUZIANE DO MUCURA,4
0190,10123 PAULINHO PROMOÇÕES,8
0190,10456 GLEIDSON DA BOA AGUA,4
0190,10777 PAULO DA JUDITE,10
0190,10789 FLÁVIO CASCAVELENSE,17
0190,11000 FREITAS DA SAÚDE,22
0190,11111 PASTORA HELENA CORDEIRO,2
0190,11222 SEBASTIÃO UCHÔA,3
0190,11777 DIONES LIMA,1
0190,11789 EDUARDO CRUZ,1
0190,11999 JAIRO TAXISTA,1
0190,12777 VITORIA MARTINS,1
0190,12888 NETO POLI,5
0190,13123 PROFESSOR ADEILDO,8
0190,13222 FÁBIA NAPOLEAO,1
0190,13444 TIAGO ROCHA,6
0190,13789 PROFESSOR ERIVAN,2
0190,18777 FABIO MARTINS,2
0190,22000 CLAUDEMIR TOCA FOGO,5
0190,22100 NÚBIA DO ABRIGO MASCOTINHO,7
0190,22111 VINÍCIUS OLINDA,5
0190,22222 RAFAEL AZEVEDO,5
0190,22444 EDILENE QUEROGA,1
0190,22555 RAFAEL OLIVEIRA,1
0190,22777 GUI DA PADARIA,1
0190,22888 LEIDIANE CIRÍACO,4
0190,22999 PITANGA DA FUNERÁRIA,6
0190,27000 LAURO CARDOSO,3
0190,27111 DIEGO MARADONA,2
0190,27123 MARCIO RABELO,4
0190,27456 ENFERMEIRA MARCIA,9
0190,27888 MARCELO DO PAREDÃO,2
0190,28007 JOSUÉ CORREIA,3
0190,28111 JORGE RODRIGUES,5
0190,28123 PRISCILA LIMA,19
0190,28124 MARLY DO BENJAMIN,3
0190,28777 CLENILDO QUEIROZ,2
0190,28888 VALDECIR,7
0190,40000 VIEIRA DO TIQUINHO,16
0190,40111 ALLISON CAMILO,2
0190,40123 BETO RAMIRES,5
0190,40222 NETA FREITAS,1
0190,40444 ADONIAS DO TURISMO,4
0190,40456 JORDANA BRAGA,1
0190,40555 NOVO CONSTRUÇÃO,22
0190,44000 OLIVEIRA SILVA,2
0190,44123 GAVIÃO SILVA,6
0190,44222 LALÁ,2
0190,44444 KEKEU DO MUCURA,3
0190,44555 LURDENIS VIEIRA,4
0190,44567 NETO DANTAS,2
0190,44789 LUCIÉDSON FREITAS,2
0190,44900 SHEIK DO DR BRUNO,1
0190,45112 LUCIANA,1
0190,45555 FRANCISCO DO BALBINO,3
0190,45678 JUNIOR DO ZE AIRTON,2
0190,45777 BRUMARK,3
0190,70000 RONALDO FEITOSA,2
0190,70555 HELENA PORFÍRIO,1
